RAW ,EMA-12,EMA-26,TBR-24,VOL-29,MOM-25,Task-2a,Task-2b,Task-2c,Task-2d
586.53,585.9636246,586.2784755,-0.025665304,0.012842629,-16,2,1,2,2
586.53,586.4428653,586.510652,-0.022075129,0.012849395,-15.45,2,1,2,2
583.22,583.7158254,583.4731271,-0.027593911,0.012819039,-11.58,1,1,2,2
580.46,580.9608962,580.691779,-0.032195675,0.012880161,-11.03,1,1,2,2
579.35,579.5978302,579.4532138,-0.034046384,0.012017792,-8.28,1,1,2,2
584.32,583.5935123,583.9456318,-0.025759875,0.011295797,-3.31,2,1,2,2
593.7,592.1451557,592.949664,-0.010120546,0.010191731,8.28,2,2,2,1
603.63,601.8631009,602.8084357,0.0064358,0.010097148,19.86,2,2,2,1
615.22,613.1650924,614.2652643,0.019200504,0.011376181,38.63,2,2,2,1
617.98,617.239245,617.6942511,0.0044862,0.014482317,35.87,2,2,2,1
617.98,617.8660377,617.9580193,0,0.017311603,39.73,2,2,2,1
624.6,623.5640058,624.0890784,0.010712321,0.019502585,45.8,2,2,2,1
634.53,632.842924,633.7268522,0.015898175,0.022138374,50.21,2,2,1,1
638.39,637.5366037,638.0312963,0.006083243,0.025295375,48.55,2,2,1,1
636.19,636.3971698,636.3316382,-0.003446169,0.028525454,48.01,1,2,1,1
634.53,634.8172569,634.6685876,-0.006046461,0.030525838,34.76,1,2,1,1
629.56,630.3688088,629.9529683,-0.01383167,0.031872731,33.65,1,2,1,1
629.56,629.6844321,629.5902283,-0.01383167,0.032699346,36.41,1,2,1,1
635.08,634.2499126,634.6577099,-0.005184918,0.033535305,39.73,2,2,1,1
643.36,641.9584481,642.6905931,0.00778521,0.034532664,53.52,2,2,1,1
644.46,644.0751459,644.3238918,0.001709774,0.036414639,54.07,2,2,1,1
631.77,633.6630994,632.735684,-0.019690904,0.038040935,48.55,1,2,1,1
620.74,622.7281691,621.6627449,-0.036806008,0.038391784,44.15,1,1,1,1
608.05,610.3081799,609.0971342,-0.056496912,0.03827888,24.28,1,1,1,1
612.46,612.1289507,612.201318,-0.049653974,0.037714506,25.93,2,1,1,1
621.84,620.3459924,621.0985629,-0.035099153,0.037114508,35.31,2,1,1,1
623.49,623.0063065,623.3060433,-0.03253887,0.036082936,40.27,2,1,1,1
608.6,610.8163549,609.7312341,-0.055643484,0.034319036,28.14,1,1,1,1
599.22,601.0040546,600.0285565,-0.070198306,0.032992216,19.87,1,1,1,1
609.7,608.3621622,608.9560428,-0.053936629,0.032119356,25.38,2,1,1,1
612.46,611.8295634,612.1904648,-0.049653974,0.030828128,18.76,2,1,1,1
615.22,614.6983944,614.9869588,-0.045371319,0.029015528,11.59,2,1,1,1
618.53,617.9405222,618.2574584,-0.040235236,0.026580725,3.31,2,1,1,1
610.25,611.4331573,610.8659583,-0.053083201,0.023546904,-7.73,1,1,1,2
601.42,602.9604857,602.1466122,-0.066784595,0.020999814,-16.56,1,1,1,2
602.53,602.5962286,602.5005086,-0.065062223,0.020165777,-22.07,1,1,1,2
604.73,604.4017275,604.5585007,-0.061648512,0.020256786,-29.8,2,1,1,2
608.05,607.4887273,607.7814231,-0.056496912,0.020794933,-30.34,2,1,1,2
618.53,616.8313427,617.7031864,-0.040235236,0.021136068,-17.66,2,1,1,2
618.53,618.2686681,618.466399,-0.040235236,0.021129695,-16,2,1,1,2
627.36,625.9613336,626.6758768,-0.026533842,0.021098844,-2.2,2,1,1,2
642.25,639.7440513,641.0519905,-0.003429228,0.020751617,12.69,2,2,1,1
640.05,640.002931,640.1270762,-0.006842938,0.021092932,4.97,2,2,1,1
645.57,644.7135278,645.1513136,0.001722372,0.021380493,2.21,2,2,1,1
646.67,646.3690043,646.553178,0.001703921,0.022273591,2.21,2,2,1,1
643.36,643.8229237,643.6056291,-0.00511853,0.023429511,11.59,1,2,1,1
647.77,647.1627575,647.4496638,0.001701022,0.024194246,27.03,2,2,1,1
646.12,646.2804242,646.2222818,-0.0025472,0.025091737,38.07,1,2,1,1
651.08,650.3416037,650.7063294,0.005109838,0.02530547,38.62,2,2,1,1
647.77,648.1656313,647.9958715,-0.005083861,0.025898427,25.93,1,2,1,1
644.46,645.0300971,644.7319901,-0.010167721,0.026813592,20.97,1,2,1,1
639.5,640.3507842,639.9024608,-0.017785833,0.027495974,30.9,1,2,1,1
643.91,643.3624283,643.6017278,-0.011012472,0.02734411,44.69,2,2,1,1
646.67,646.1611428,646.4339791,-0.006773361,0.02753801,36.97,2,2,1,1
654.95,653.5978681,654.2949215,0.00594397,0.028087913,42.49,2,2,1,1
654.95,654.7419797,654.8996093,0,0.02916816,39.73,2,2,1,1
659.08,658.4126123,658.7584315,0.006305825,0.029449173,40.55,2,2,1,1
667.08,665.7465557,666.4398793,0.012138132,0.028979199,56.83,2,2,1,1
670.4,669.6840855,670.0953753,0.004976914,0.029778183,68.98,2,2,1,1
670.4,670.2898593,670.3765673,0,0.030721777,67.87,2,2,1,1
670.4,670.3830553,670.3981975,0,0.031485662,65.67,2,2,1,1
669.29,669.4581624,669.375246,-0.001655728,0.03214495,61.24,1,2,1,1
663.77,664.6451019,664.2011728,-0.009889618,0.031825709,45.24,1,2,1,1
663.77,663.9046311,663.8031671,-0.009889618,0.029848867,45.24,1,2,1,1
663.77,663.7907125,663.7725513,-0.009889618,0.027486507,36.41,1,2,1,1
661.57,661.9116481,661.739427,-0.013171241,0.024824117,19.32,1,2,1,1
658.81,659.2871766,659.0353405,-0.017288186,0.021871924,18.76,1,2,1,1
664.88,664.0195656,664.4304108,-0.00823389,0.019749364,19.31,2,2,2,1
669.84,668.9445486,669.4238778,-0.000835322,0.017349594,23.17,2,2,2,1
661.02,662.2391613,661.6664521,-0.013991647,0.016063956,17.66,1,2,2,1
648.88,650.9352556,649.8635732,-0.032100239,0.01566609,1.11,1,1,2,1
643.36,644.5254239,643.8602749,-0.040334129,0.015108013,-2.76,1,1,2,2
641.15,641.669296,641.3584827,-0.043630668,0.015253873,-9.93,1,1,2,2
642.81,642.6345071,642.6983448,-0.041154535,0.01561917,-4.96,2,1,2,2
648.32,647.4453088,647.887565,-0.032935561,0.015652808,3.86,2,1,2,1
659.91,657.9923552,658.9851973,-0.015647375,0.015619628,20.41,2,2,2,1
666.53,665.2165162,665.9496306,-0.005772673,0.015364644,22.62,2,2,2,1
661.02,661.6656179,661.3992024,-0.013991647,0.015525114,14.35,1,2,2,1
656.6,657.3793258,656.9691694,-0.020584726,0.015312967,1.65,1,1,2,1
658.26,658.1245117,658.1607053,-0.018108592,0.014822846,3.31,2,2,2,1
654.95,655.4383864,655.1969773,-0.023045943,0.013794663,-4.13,1,1,2,2
658.26,657.8259056,658.0243829,-0.018108592,0.013151375,-8.82,2,2,2,2
658.81,658.6586009,658.7495679,-0.017288186,0.012644094,-11.59,2,2,2,2
661.02,660.6567078,660.8453514,-0.013991647,0.012574272,-9.38,2,2,2,2
670.95,669.3664166,670.1727193,0.001657112,0.012496639,0.55,2,2,2,1
672.05,671.637141,671.9055938,0.001639466,0.012872643,2.76,2,2,2,1
682.53,680.8541755,681.712738,0.015594078,0.013151612,18.76,2,2,2,1
677.02,677.6098732,677.3809798,-0.008072905,0.01429216,13.25,1,2,2,1
680.33,679.9115189,680.1031523,-0.003223302,0.014759669,16.56,2,2,2,1
672.05,673.2594645,672.6694733,-0.015354636,0.015514463,10.48,1,2,2,1
675.36,675.0368407,675.1530364,-0.010505033,0.015642569,16.55,2,2,2,1
680.33,679.5156678,679.931772,-0.003223302,0.016095693,15.45,2,2,2,1
677.02,677.4039489,677.2439825,-0.008072905,0.01688698,7.18,1,2,2,1
671.5,672.4082998,671.9418448,-0.016160462,0.017360477,10.48,1,2,2,1
669.84,670.2351231,670.0016804,-0.018592589,0.017508757,20.96,1,2,2,1
668.74,668.9700189,668.8370523,-0.02020424,0.017539835,25.38,1,1,2,1
675.36,674.376926,674.8582348,-0.010505033,0.017583772,34.21,2,2,2,1
676.46,676.1395271,676.3367873,-0.008893382,0.017795529,33.65,2,2,2,1
665.43,667.0776196,666.2689836,-0.025053844,0.018097086,17.11,1,1,2,1
661.57,662.4173261,661.9314603,-0.030709273,0.017502235,1.66,1,1,2,1
641.15,644.4218963,642.7485739,-0.060627372,0.016369088,-25.38,1,1,2,2
634.53,636.0518302,635.162198,-0.070326579,0.016374709,-26.49,1,1,2,2
619.08,621.6910508,620.3170922,-0.092962947,0.017466425,-37.52,1,1,2,2
623.49,623.2132386,623.2459302,-0.086501692,0.021324911,-34.77,2,1,1,2
633.98,632.3235752,633.1543023,-0.071132404,0.024238735,-20.97,2,1,1,2
618.53,620.6520885,619.6549463,-0.093768772,0.025621581,-39.73,1,1,1,2
614.11,615.1164752,614.5365343,-0.100244678,0.028463293,-44.7,1,1,1,2
614.11,614.2648423,614.1428103,-0.100244678,0.031389335,-46.91,1,1,1,2
610.25,610.8676681,610.5494469,-0.105900107,0.03394053,-60.7,1,1,1,2
617.43,616.4204105,616.9007267,-0.095380423,0.036548086,-54.62,2,1,1,2
611.36,612.1385247,611.7862097,-0.101377273,0.038217718,-71.17,1,1,1,2
600.6,602.3751576,601.4604777,-0.117193127,0.040215722,-76.42,1,1,1,2
601.42,601.5669473,601.4231137,-0.115987829,0.042905633,-78.91,1,1,1,2
597.01,597.7110688,597.3494703,-0.122469978,0.04484842,-75.04,1,1,1,2
601.98,601.3232414,601.6238054,-0.115164699,0.04673416,-73.38,2,1,1,2
598.67,599.078191,598.8972158,-0.115727748,0.047195612,-81.66,1,1,1,2
593.15,594.0620294,593.5920935,-0.123155841,0.047879363,-83.87,1,1,1,2
596.46,596.0910814,596.2393918,-0.118262721,0.048322474,-75.04,2,1,1,2
583.77,585.665551,584.729184,-0.137022145,0.048691992,-86.07,1,1,1,2
582.66,583.1223925,582.819168,-0.13866304,0.049391771,-86.08,1,1,1,2
588.18,587.4019065,587.7676283,-0.130502912,0.049170183,-87.18,2,1,1,2
581.01,581.9933702,581.5298176,-0.126865335,0.048248746,-95.45,1,1,1,2
576.59,577.4212877,576.969986,-0.128452016,0.04781892,-88.84,1,1,1,2
577.7,577.6571212,577.6438451,-0.098962801,0.047301007,-83.87,1,1,1,2
564.46,566.4903263,565.4741419,-0.110428191,0.046201412,-76.69,1,1,1,2
567.22,567.1077425,567.0857032,-0.105303006,0.044667639,-67.31,1,1,1,2
561.15,562.0665758,561.6065926,-0.114877441,0.041607502,-57.93,1,1,1,2
558.94,559.4210117,559.1451225,-0.118363355,0.03961717,-64.55,1,1,1,2
558.94,559.0140018,558.9557787,-0.096341325,0.037316122,-75.04,1,1,1,2
558.94,558.9513849,558.9412137,-0.094731387,0.036909178,-59.59,1,1,1,2
563.9,563.1386746,563.5185549,-0.086698087,0.036616277,-50.21,2,1,1,2
564.46,564.2567192,564.3875811,-0.085791102,0.036853186,-49.65,2,1,1,2
562.8,563.0241106,562.9221216,-0.088479666,0.036362511,-47.45,1,1,1,2
563.35,563.2998632,563.3170863,-0.078529835,0.034321233,-54.08,2,1,1,2
567.22,566.616902,566.9197759,-0.057742782,0.033525779,-44.14,2,1,1,2
577.15,575.5295234,576.3630597,-0.041247218,0.032580286,-23.45,2,1,1,2
580.46,579.7014651,580.1448507,-0.035748696,0.03101492,-20.96,2,1,1,2
580.46,580.3433023,580.4357577,-0.035748696,0.029590419,-16.55,2,1,1,2
592.04,590.2405081,591.147366,-0.011074549,0.026999255,-9.94,2,2,1,2
583.77,584.7654628,584.3374897,-0.021275526,0.025250731,-14.9,1,1,1,2
575.49,576.9169943,576.1705761,-0.035157429,0.024279967,-17.66,1,1,1,2
581.01,580.3803068,580.6377366,-0.018630498,0.023026759,-15.45,2,2,1,2
582.39,582.0808164,582.2552105,-0.016299574,0.022116604,-1.38,2,2,1,2
597.01,594.7132025,595.8750162,0.008394703,0.02054071,14.35,2,2,1,1
593.15,593.3904927,593.3596166,-0.006465553,0.020354869,4.97,1,2,1,1
601.42,600.1846912,600.7999705,0.007386811,0.020344802,20.41,2,2,1,1
601.98,601.7037986,601.8892285,0.00093113,0.020934402,25.39,2,2,1,1
596.46,597.2667383,596.877633,-0.00916974,0.022416863,18.76,1,2,1,1
591.77,592.615652,592.1628948,-0.016960696,0.023230094,27.31,1,2,1,1
591.77,591.9001003,591.8002227,-0.016960696,0.023436749,24.55,1,2,1,1
588.73,589.2177077,588.966171,-0.022010698,0.023864365,27.58,1,1,1,1
578.8,580.4027243,579.5820132,-0.038506263,0.024124707,19.86,1,1,1,1
588.18,586.983496,587.5186164,-0.02292435,0.024110731,29.24,2,1,1,1
592.6,591.7359225,592.2091243,-0.015581913,0.023844082,33.66,2,2,1,1
592.6,592.467065,592.5699326,-0.015581913,0.023871964,28.7,2,2,1,1
593.7,593.5103177,593.6130717,-0.01375461,0.023334791,29.24,2,2,1,1
592.6,592.7400489,592.6779286,-0.015581913,0.022453007,29.8,1,2,1,1
595.91,595.4223152,595.6613791,-0.010083391,0.021274457,32.56,2,2,1,1
564.46,569.2234331,566.8601061,-0.062327652,0.02003009,-2.76,1,1,1,2
563.9,564.7189897,564.1277005,-0.063257916,0.019969936,-13.25,1,1,2,2
560.04,560.7598446,560.3544385,-0.069670089,0.020035319,-20.42,1,1,1,2
552.87,554.0838222,553.445726,-0.081580783,0.020379601,-27.59,1,1,1,2
561.15,560.0628957,560.5573635,-0.067826174,0.021754378,-30.89,2,1,1,2
557.28,557.7081378,557.5321049,-0.074254959,0.022343052,-26.49,1,1,1,2
552.32,553.1489443,552.7209311,-0.082494435,0.023863243,-23.17,1,1,1,2
551.77,551.9821453,551.8431485,-0.083408087,0.025863697,-29.24,1,1,1,2
545.7,546.6664839,546.1725499,-0.093491478,0.027695596,-36.69,1,1,1,2
549.01,548.6494591,548.7917346,-0.087992957,0.029753792,-48,2,1,1,2
553.42,552.6860706,553.0639796,-0.080667132,0.03134057,-39.73,2,1,1,2
553.42,553.3070878,553.3926138,-0.080667132,0.032386047,-48,2,1,1,2
557.28,556.6687827,556.9809703,-0.065687557,0.033323332,-44.7,2,1,1,2
549.01,550.1882743,549.6231516,-0.07870316,0.033898593,-47.45,1,1,1,2
553.97,553.388196,553.635627,-0.070379755,0.034264863,-37.8,2,1,1,2
550.11,550.6143379,550.3812021,-0.076857244,0.034318321,-41.66,1,1,1,2
537.97,539.9152827,538.9247079,-0.097229447,0.033770359,-50.76,1,1,1,2
545.14,544.3361973,544.6619006,-0.085197429,0.033808399,-33.66,2,1,1,2
556.18,554.3578765,555.2939924,-0.066671142,0.033337096,-32,2,1,1,2
554.52,554.4950579,554.5795379,-0.069456797,0.032447159,-38.08,2,1,1,2
553.97,554.0507781,554.0168875,-0.070379755,0.031414539,-38.63,1,1,1,2
551.77,552.1208889,551.9428375,-0.074071588,0.030478879,-41.93,1,1,1,2
557.28,556.4862906,556.869449,-0.064825225,0.030218234,-35.32,2,1,1,2
557.28,557.1578909,557.2484192,-0.012720122,0.02891523,-38.63,2,2,1,2
555.08,555.3996755,555.2468015,-0.015641071,0.026835278,-9.38,1,2,1,2
552.87,553.2591808,553.0528309,-0.014755413,0.024372611,-11.03,1,2,1,2
544.04,545.4583355,544.7332947,-0.030490956,0.021160663,-16,1,1,1,2
538.52,539.5874362,538.9979457,-0.040327898,0.017587413,-14.35,1,1,2,2
536.87,537.2880671,537.0336881,-0.036624318,0.011514867,-24.28,1,1,2,2
536.87,536.934318,536.8825914,-0.036624318,0.012005972,-20.41,1,1,2,2
529.14,530.3391258,529.735584,-0.050495263,0.012298461,-23.18,1,1,2,2
530.8,530.7290963,530.7181218,-0.047516509,0.013931405,-20.97,1,1,2,2
532.45,532.1852456,532.3167786,-0.044555699,0.015308054,-13.25,2,1,2,2
535.21,534.7446532,534.9874445,-0.039603072,0.015710555,-13.8,2,1,2,2
532.45,532.8030236,532.645188,-0.044555699,0.015961849,-20.97,1,1,2,2
535.21,534.8396959,535.0127068,-0.039603072,0.016631888,-18.21,2,1,2,2
534.11,534.2222609,534.179439,-0.041576945,0.016971772,-23.17,1,1,2,2
535.76,535.5234248,535.6384184,-0.038616136,0.017451641,-13.25,2,1,2,2
539.07,538.524373,538.8060322,-0.032676572,0.017723292,-14.9,2,1,2,2
546.25,545.061442,545.6773871,-0.019792564,0.01758687,-3.86,2,2,2,2
546.25,546.0671449,546.2059529,-0.019792564,0.017325059,8.28,2,2,2,1
553.97,552.7541761,553.3727656,-0.005939564,0.016726787,8.83,2,2,2,1
547.9,548.6467963,548.320982,-0.016831754,0.016995423,-8.28,1,2,2,2
546.25,546.6187379,546.4093063,-0.019792564,0.01669918,-8.27,1,2,2,2
550.11,549.5728828,549.8253313,-0.012866064,0.016575209,-3.86,2,2,2,2
557.28,556.0942897,556.7065639,0,0.016567144,5.51,2,2,2,1
554.52,554.7621984,554.6881972,-0.004952627,0.017152906,-2.76,1,2,2,2
556.73,556.4272613,556.5729382,-0.000986937,0.017025806,-0.55,2,2,2,2
561.15,560.4234248,560.7979183,0.006944444,0.017190904,6.07,2,2,2,1
561.7,561.5036038,561.6306091,0.00098013,0.017815996,8.83,2,2,2,1
561.15,561.2044006,561.1869699,-0.00097917,0.018573311,17.11,1,2,2,1
557.28,557.8837539,557.5805361,-0.007868969,0.01891898,18.76,1,2,2,1
560.04,559.7082698,559.8508105,-0.002955314,0.018915681,23.17,2,2,2,1
555.63,556.2574261,555.9546777,-0.01080648,0.019293156,18.76,1,2,2,1
557.83,557.5880656,557.6857444,-0.006889799,0.019435721,28.69,2,2,2,1
557.28,557.3273947,557.3112111,-0.007868969,0.0198472,26.48,1,2,2,1
564.46,563.3626761,563.9100932,0.004913655,0.019980616,32.01,2,2,2,1
577.15,575.0288732,576.1315456,0.022481664,0.020482735,41.94,2,2,1,1
578.25,577.754442,578.087042,0.001905917,0.022329304,45.8,2,2,1,1
578.8,578.6391449,578.7451571,0.000951146,0.023181228,43.59,2,2,1,1
588.73,587.1775608,587.9619352,0.017156185,0.023813651,54.62,2,2,1,1
596.46,595.0319324,595.8063027,0.013129958,0.025548541,60.7,2,2,1,1
586.53,587.8379896,587.2435617,-0.016648225,0.028112107,47.46,1,2,1,1
582.66,583.4566138,583.0125817,-0.023136505,0.02839144,36.41,1,1,1,1
574.94,576.2502483,575.5609678,-0.036079536,0.028190091,28.69,1,1,1,1
605.29,600.8223459,603.0031514,0.01480401,0.026952022,51.32,2,2,1,1
610.8,609.2649763,610.2002424,0.009103075,0.028874336,62.9,2,2,1,1
621.29,619.4399964,620.4369417,0.017174198,0.03117213,75.04,2,2,1,1
623.49,622.8669225,623.2551494,0.003541019,0.034874499,73.38,2,2,1,1
617.98,618.7318342,618.3857807,-0.008837351,0.037913177,60.7,1,2,1,1
622.94,622.2925899,622.5896754,-0.000882131,0.039955537,68.42,2,2,1,1
621.29,621.4442446,621.389975,-0.003528525,0.041623279,64.56,1,2,1,1
618.53,618.9783453,618.7499981,-0.00795522,0.0423994,57.38,1,2,1,1
624.05,623.2697454,623.6423075,0.00089817,0.042726441,62.35,2,2,1,1
628.46,627.6614993,628.0894083,0.007066741,0.043668293,67.31,2,2,1,1
645.01,642.3409999,643.708416,0.026334214,0.044350939,87.73,2,2,1,1
645.01,644.5993846,644.9098782,0,0.046455063,84.97,2,2,1,1
632.32,634.2091361,633.2884522,-0.019674114,0.048215025,76.69,1,2,1,1
633.98,634.0152517,633.926804,-0.01710051,0.04831741,76.15,1,2,1,1
629.56,630.2454233,629.895908,-0.023953117,0.048136815,72.28,1,1,1,1
635.08,634.336219,634.6812237,-0.01539511,0.046921902,70.62,2,2,1,1
641.7,640.5671106,641.1600941,-0.005131703,0.045887863,64.55,2,2,1,1
637.84,638.2595555,638.0953919,-0.011116107,0.044394038,59.59,1,2,1,1
638.39,638.3699316,638.3673378,-0.010263407,0.042292381,59.59,1,2,1,1
640.05,639.7915279,639.9205644,-0.007689803,0.039532178,51.32,2,2,1,1
642.81,642.3456197,642.5877357,-0.0034108,0.037132897,46.35,2,2,1,1
632.32,633.862403,633.1098258,-0.019674114,0.035877342,45.79,1,2,1,1
630.12,630.6957543,630.3499866,-0.023084913,0.033809001,47.46,1,1,1,1
616.87,618.9970391,617.906922,-0.043627231,0.031357899,41.93,1,1,1,1
618.53,618.6018522,618.4820709,-0.041053627,0.029655488,13.24,1,1,1,1
620.74,620.4110542,620.5663131,-0.037627324,0.02852694,9.94,2,1,1,1
618.53,618.819393,618.6866395,-0.041053627,0.026127705,-2.76,1,1,1,2
608.05,609.7068297,608.868203,-0.057301437,0.02277125,-15.44,1,1,1,2
606.39,606.9002815,606.580631,-0.059875041,0.017471626,-11.59,1,1,2,2
605.29,605.5377356,605.3892793,-0.061580441,0.017348818,-17.65,1,1,2,2
606.94,606.724267,606.8207138,-0.059022341,0.017895456,-14.35,2,1,2,2
601.42,602.2360411,601.8354395,-0.067580348,0.018816927,-17.11,1,1,2,2
608.05,607.1555448,607.5719569,-0.057301437,0.020243261,-16,2,1,1,2
611.91,611.1785454,611.5763044,-0.051317034,0.020804356,-16.55,2,1,1,2
615.77,615.0636224,615.447408,-0.045332631,0.021184943,-29.24,2,1,1,2
620.18,619.392865,619.8159545,-0.035204804,0.02133702,-24.83,2,1,1,2
613.56,614.4573638,614.0412273,-0.045503337,0.021304249,-18.76,1,1,1,2
620.74,619.7734406,620.2247098,-0.034333629,0.021570062,-13.24,2,1,1,2
611.91,613.1197601,612.5495931,-0.048070192,0.021580675,-17.65,1,1,1,2
609.15,609.7607323,609.4115072,-0.05236384,0.020925732,-25.93,1,1,1,2
604.18,605.0385742,604.5824236,-0.060095518,0.020212547,-37.52,1,1,1,2
611.91,610.8528576,611.3463403,-0.048070192,0.020614998,-25.93,2,1,1,2
619.08,617.8142858,618.4851031,-0.036916041,0.020369677,-19.31,2,1,1,2
623.49,622.6168132,623.1050079,-0.030055537,0.020156346,-16.56,2,1,1,2
633.43,631.7664328,632.6357698,0.00175544,0.019619496,-9.38,2,2,2,2
631.22,631.3040666,631.3289054,-0.003488941,0.018888246,-1.1,2,2,2,2
638.39,637.2998564,637.8468389,0.007830384,0.018364617,8.27,2,2,2,1
636.74,636.8261318,636.8251415,-0.002584627,0.018366304,19.87,1,2,2,1
627.36,628.816328,628.0880878,-0.01727784,0.01804285,8.83,1,2,2,1
629.01,628.9802043,628.9390837,-0.014693213,0.016653757,8.27,1,2,2,1
624.6,625.2738776,624.9337757,-0.021601216,0.016421721,6.07,1,1,2,1
624.6,624.7036735,624.6256751,-0.021601216,0.016120923,16.55,1,1,2,1
615.77,617.1444113,616.4512058,-0.035432886,0.016254788,9.38,1,1,2,1
615.77,615.9814479,615.8224004,-0.035432886,0.016268405,10.48,1,1,2,1
617.43,617.2071458,617.3063385,-0.032832594,0.016255864,10.49,2,1,2,1
625.15,623.9280224,624.5466414,-0.020739673,0.016247471,23.73,2,1,2,1
627.91,627.2973881,627.6512801,-0.016416297,0.016102206,19.86,2,2,2,1
630.12,629.685752,629.9300985,-0.012954464,0.015901942,18.21,2,2,2,1
622.39,623.5124234,622.9700076,-0.025063049,0.015637775,6.62,1,1,2,1
626.25,625.8288344,625.9976929,-0.019016589,0.015111895,6.07,2,2,2,1
624.05,624.3236668,624.1998225,-0.022462758,0.013985621,10.49,1,1,2,1
622.94,623.1528718,623.0369094,-0.024201507,0.013377281,2.2,1,1,2,1
620.74,621.111211,620.9166853,-0.027647676,0.013013484,8.83,1,1,2,1
625.7,624.9940325,625.3320527,-0.019878131,0.012861594,16.55,2,2,2,1
